PlayerName,CurrentTime,Latitude,Longitude,Altitude,Azimuth,BatteryLevel,CurrentState,MissionId,MissionStatus,arrivalDateTime,action,priority,packageWeight
DRO001A,11:38:08,100.33,376,79.5,355.86,92.59,TakeOff,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:08,262.51,58.46,4.96,315,72.38,PickUpPackage,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:13,100.87,375.96,99.78,355.86,92.06,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:13,262.51,58.46,4.52,315,72.19,PickUpPackage,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:18,119.7,374.59,99.78,355.86,91.4,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:18,262.51,58.46,12.96,34.55,71.76,TakeOff,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:23,163.72,371.39,99.78,355.86,90.75,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:23,262.51,58.46,54.28,34.36,71.11,TakeOff,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:28,232.7,366.36,99.78,355.86,90.09,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:28,262.51,58.46,97.2,34.37,70.58,TakeOff,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:33,324.38,359.7,99.78,355.86,89.43,MoveToDelivery,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:33,267.63,61.97,99.77,34.37,70.04,MoveToCheckPoint,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:38,419.25,352.9,99.78,355.86,88.78,MoveToDelivery,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:38,293.1,79.42,99.77,34.37,69.44,MoveToCheckPoint,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:43,459.45,350.01,99.78,355.86,88.09,MoveToDelivery,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:43,339.32,111.08,99.77,34.37,68.84,MoveToCheckPoint,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:48,457.9,350.1,86.53,271.96,87.52,Land,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:48,407.54,157.86,99.77,34.37,68.24,MoveToDelivery,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:53,457.9,350.1,58.59,270.01,86.83,Land,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:53,439.12,179.22,99.77,34.37,67.61,MoveToDelivery,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:38:58,457.9,350.1,43.29,270,86.14,Land,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:38:58,437.85,178.39,86.68,264.32,67.07,Land,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:03,457.9,350.1,40.12,270,85.47,DeliverPackage,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:03,437.85,178.39,68.22,270.02,66.45,Land,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:08,457.9,350.1,39.72,270,85.26,DeliverPackage,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,InProgress,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:08,437.85,178.39,62.66,270,65.82,DeliverPackage,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:10,457.9,350.1,39.72,270,85.26,TakeOff,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:13,437.85,178.39,61.92,270,65.49,DeliverPackage,b0564277-045f-4e28-8d15-223b7978c669,InProgress,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:15,457.9,350.1,58.17,198.07,84.66,TakeOff,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:16,437.85,178.39,61.92,270,65.49,TakeOff,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:20,457.9,350.1,98.09,197.65,84.15,TakeOff,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:21,437.85,178.39,80.34,106.26,64.88,TakeOff,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:25,450.97,347.88,99.81,197.65,83.64,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:26,437.58,178.85,99.79,120.49,64.42,MoveToCheckPoint,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:30,420.32,338.1,99.81,197.65,83.08,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:31,428.02,195.06,99.79,120.48,63.86,MoveToCheckPoint,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:35,365.74,320.68,99.81,197.65,82.53,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:36,405.62,233.05,99.79,120.48,63.31,MoveToCheckPoint,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:40,287.37,295.62,99.81,197.65,81.98,MoveToCheckPoint,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:41,370.45,292.67,99.79,120.48,62.75,MoveToCheckPoint,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:45,195.88,266.63,99.81,197.65,81.42,ReturnToHub,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:46,323.71,372,99.79,120.48,62.2,ReturnToHub,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:50,121.03,243.12,99.81,197.65,80.85,ReturnToHub,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:51,276.01,453.47,99.79,120.48,61.64,ReturnToHub,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:39:55,112.17,240.08,99.43,218.57,80.3,Land,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:39:56,256.52,486.57,99.79,120.48,61.06,ReturnToHub,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:40:00,112.2,240.09,77.56,359.52,79.78,Land,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:40:01,257.22,485.31,89.66,311.22,60.58,Land,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:40:05,112.2,240.09,62.26,0,79.2,Land,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:40:06,257.22,485.31,61.83,309.92,60,Land,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:40:09,112.2,240.09,59.62,0,78.95,StandBy,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,Completed,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:40:11,257.22,485.31,46.64,310,59.42,Land,b0564277-045f-4e28-8d15-223b7978c669,PackageDelivered,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:40:14,112.2,240.09,59.62,0,78.94,StandBy,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,Completed,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:40:15,257.22,485.31,43.92,310,59.15,StandBy,b0564277-045f-4e28-8d15-223b7978c669,Completed,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:40:19,112.2,240.09,59.62,0,78.93,StandBy,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,Completed,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:40:20,257.22,485.31,43.92,310,59.14,StandBy,b0564277-045f-4e28-8d15-223b7978c669,Completed,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:40:24,112.2,240.09,59.62,0,78.92,StandBy,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,Completed,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:40:25,257.22,485.31,43.92,310,59.13,StandBy,b0564277-045f-4e28-8d15-223b7978c669,Completed,2025-03-26_11-36-46,PickAndDelivery,2,1.36
DRO001A,11:40:29,112.2,240.09,59.62,0,78.9,StandBy,7b24705c-38e2-4ef3-906e-a3af89a0d4ec,Completed,2025-03-26_11-36-46,PickAndDelivery,1,2.73
DRO002B,11:40:30,257.22,485.31,43.92,310,59.12,StandBy,b0564277-045f-4e28-8d15-223b7978c669,Completed,2025-03-26_11-36-46,PickAndDelivery,2,1.36
